timestamp_ms,task_name,run_count,exec_time_ms,period_ms,priority,deadline_met,jitter_ms,cpu_percent,confidence,entropy
184780201.41,T_actuate,216,5.062,50.00,70,1,0.012,8.8,,
184780209.41,T_infer,84,38.193,50.00,70,1,0.012,8.1,,
184780209.63,T_sched_monitor,270,4.093,40.00,90,1,0.007,7.7,,
184780245.75,T_capture,109,0.034,100.00,70,1,0.015,14.4,,
184780248.83,T_sensor_check,73,2.722,150.00,70,1,0.027,12.8,,
184780251.43,T_sched_monitor,271,5.187,40.00,90,1,0.454,37.5,,
184780251.80,T_actuate,217,5.643,50.00,70,1,0.194,20.8,,
184780264.66,T_infer,85,43.734,50.00,70,1,0.010,28.8,,
184780285.89,T_sched_monitor,272,0.112,40.00,90,1,0.006,2.7,,
184780301.35,T_actuate,218,4.868,50.00,70,1,0.013,6.9,,
184780301.99,T_infer,86,30.649,50.00,70,1,0.009,8.0,,
184780334.98,T_sched_monitor,273,8.916,40.00,90,1,0.003,4.3,,
184780345.58,T_capture,110,0.024,100.00,70,1,0.011,7.1,,
184780351.09,T_actuate,219,4.786,50.00,70,1,0.003,3.3,,
184780364.49,T_infer,87,43.627,50.00,70,1,0.010,6.9,,
184780365.59,T_sched_monitor,274,0.184,40.00,90,1,0.005,20.8,,
184780400.85,T_sensor_check,74,4.363,150.00,70,1,0.002,10.3,,
184780401.49,T_actuate,220,5.232,50.00,70,1,0.011,17.5,,
184780402.10,T_infer,88,30.885,50.00,70,1,0.011,15.6,,
184780409.03,T_sched_monitor,275,3.487,40.00,90,1,0.005,14.5,,
184780445.59,T_capture,111,0.017,100.00,70,1,0.002,9.8,,
184780450.66,T_actuate,221,4.443,50.00,70,1,0.003,3.2,,
184780451.18,T_sched_monitor,276,5.376,40.00,90,1,0.011,1.9,,
184780464.39,T_infer,89,42.691,50.00,70,1,0.863,2.6,,
184780486.07,T_sched_monitor,277,0.274,40.00,90,1,0.015,14.0,,
184780500.61,T_actuate,222,4.708,50.00,70,1,0.012,13.8,,
184780516.95,T_infer,90,45.517,50.00,70,1,0.012,14.1,,
184780534.72,T_sched_monitor,278,8.330,40.00,90,1,0.099,5.6,,
184780545.67,T_capture,112,0.021,100.00,70,1,0.009,8.1,,
184780548.26,T_sensor_check,75,2.318,150.00,70,1,0.003,6.6,,
184780550.68,T_actuate,223,4.608,50.00,70,1,0.073,2.8,,
184780565.53,T_infer,91,44.132,50.00,70,1,0.514,6.0,,
184780566.14,T_sched_monitor,279,0.290,40.00,90,1,0.005,9.4,,
184780608.21,T_infer,92,36.534,50.00,70,1,0.006,17.8,,
184780608.86,T_actuate,224,12.595,50.00,70,1,0.009,17.5,,
184780609.45,T_sched_monitor,280,3.554,40.00,90,1,0.006,18.4,,
184780645.62,T_capture,113,0.029,100.00,70,1,0.014,19.6,,
184780657.46,T_actuate,225,11.259,50.00,70,1,0.190,25.5,,
184780657.69,T_sched_monitor,281,11.736,40.00,90,1,0.441,24.5,,
184780664.52,T_infer,93,43.692,50.00,70,1,0.010,23.2,,
184780686.16,T_sched_monitor,282,0.227,40.00,90,1,0.013,0.0,,
184780698.36,T_sensor_check,76,2.358,150.00,70,1,0.012,16.6,,
184780700.73,T_actuate,226,4.366,50.00,70,1,0.267,5.0,,
184780701.25,T_infer,94,30.109,50.00,70,1,0.010,5.1,,
184780735.27,T_sched_monitor,283,9.407,40.00,90,1,0.010,11.7,,
184780745.59,T_capture,114,0.030,100.00,70,1,0.011,9.8,,
184780750.91,T_actuate,227,4.676,50.00,70,1,0.017,10.8,,
184780764.50,T_infer,95,43.382,50.00,70,1,0.011,5.4,,
184780765.83,T_sched_monitor,284,0.146,40.00,90,1,0.005,2.8,,
184780808.07,T_infer,96,36.764,50.00,70,1,0.010,12.5,,
184780808.48,T_actuate,228,12.449,50.00,70,1,0.012,4.2,,
184780808.89,T_sched_monitor,285,3.173,40.00,90,1,0.007,12.2,,
184780845.58,T_capture,115,0.025,100.00,70,1,0.011,4.7,,
184780848.64,T_sensor_check,77,2.511,150.00,70,1,0.003,6.0,,
184780859.21,T_actuate,229,12.846,50.00,70,1,0.088,1.9,,
184780859.72,T_sched_monitor,286,13.481,40.00,90,1,0.440,2.9,,
184780864.15,T_infer,97,42.308,50.00,70,1,1.002,4.5,,
184780885.99,T_sched_monitor,287,0.188,40.00,90,1,0.011,17.1,,
184780900.54,T_actuate,230,4.479,50.00,70,1,0.009,13.8,,
184780917.68,T_infer,98,46.094,50.00,70,1,0.006,15.4,,
184780935.28,T_sched_monitor,288,9.452,40.00,90,1,0.008,10.3,,
184780946.69,T_capture,116,0.021,100.00,70,1,0.264,11.0,,
184780951.40,T_actuate,231,4.737,50.00,70,1,0.012,9.4,,
184780965.62,T_infer,99,43.434,50.00,70,1,1.279,16.1,,
184780967.03,T_sched_monitor,289,0.447,40.00,90,1,0.012,15.2,,
184780998.75,T_sensor_check,78,2.575,150.00,70,1,0.003,14.8,,
184781009.28,T_sched_monitor,290,3.065,40.00,90,1,0.008,18.9,,
184781009.98,T_infer,100,38.701,50.00,70,1,0.009,17.8,,
184781010.51,T_actuate,232,14.369,50.00,70,1,0.013,19.3,,
184781045.58,T_capture,117,0.028,100.00,70,1,0.011,16.1,,
184781050.91,T_actuate,233,4.797,50.00,70,1,0.004,6.1,,
184781051.33,T_sched_monitor,291,5.345,40.00,90,1,0.282,5.9,,
184781064.51,T_infer,101,43.630,50.00,70,1,0.012,4.5,,
184781085.90,T_sched_monitor,292,0.148,40.00,90,1,0.010,0.0,,
184781100.83,T_actuate,234,4.749,50.00,70,1,0.010,11.0,,
184781101.07,T_infer,102,30.125,50.00,70,1,0.009,12.9,,
184781134.71,T_sched_monitor,293,8.648,40.00,90,1,0.007,35.3,,
184781145.59,T_capture,118,0.027,100.00,70,1,0.012,11.4,,
184781150.87,T_sensor_check,79,4.471,150.00,70,1,0.004,10.7,,
184781151.60,T_actuate,235,5.202,50.00,70,1,0.101,10.0,,
184781164.37,T_infer,103,43.391,50.00,70,1,0.011,12.7,,
184781165.60,T_sched_monitor,294,0.177,40.00,90,1,0.007,8.3,,
184781209.06,T_infer,104,37.626,50.00,70,1,0.012,4.2,,
184781210.27,T_actuate,236,13.504,50.00,70,1,0.010,7.0,,
184781210.43,T_sched_monitor,295,4.953,40.00,90,1,0.008,4.0,,
184781245.60,T_capture,119,0.022,100.00,70,1,0.047,6.4,,
184781259.06,T_actuate,237,12.903,50.00,70,1,0.003,14.3,,
184781259.75,T_sched_monitor,296,13.757,40.00,90,1,0.012,15.9,,
184781264.10,T_infer,105,42.757,50.00,70,1,0.507,15.2,,
184781285.78,T_sched_monitor,297,0.200,40.00,90,1,0.011,0.0,,
184781298.74,T_sensor_check,80,2.547,150.00,70,1,0.003,8.5,,
184781300.15,T_actuate,238,3.873,50.00,70,1,0.012,3.7,,
184781317.23,T_infer,106,45.952,50.00,70,1,0.011,3.6,,
184781334.53,T_sched_monitor,298,8.461,40.00,90,1,0.007,7.1,,
184781346.05,T_capture,120,0.022,100.00,70,1,0.255,10.7,,
184781359.28,T_actuate,239,12.863,50.00,70,1,0.011,9.8,,
184781365.66,T_infer,107,44.776,50.00,70,1,0.007,23.1,,
184781366.18,T_sched_monitor,299,0.470,40.00,90,1,0.007,33.3,,
184781400.43,T_actuate,240,4.344,50.00,70,1,0.010,19.2,,
184781408.93,T_sched_monitor,300,3.219,40.00,90,1,0.006,14.5,,
184781409.42,T_infer,108,38.222,50.00,70,1,0.007,12.7,,
184781445.59,T_capture,121,0.022,100.00,70,1,0.011,9.8,,
184781448.35,T_sensor_check,81,2.454,150.00,70,1,0.003,9.5,,
184781451.01,T_sched_monitor,301,4.868,40.00,90,1,0.397,0.0,,
184781451.17,T_actuate,241,5.238,50.00,70,1,0.175,3.0,,
184781464.54,T_infer,109,43.698,50.00,70,1,0.008,1.9,,
184781485.91,T_sched_monitor,302,0.181,40.00,90,1,0.012,13.3,,
184781500.68,T_actuate,242,4.446,50.00,70,1,0.010,17.4,,
184781517.58,T_infer,110,46.051,50.00,70,1,0.008,13.6,,
184781534.75,T_sched_monitor,303,8.675,40.00,90,1,0.006,7.9,,
184781545.75,T_capture,122,0.013,100.00,70,1,0.227,9.9,,
184781550.51,T_actuate,243,4.257,50.00,70,1,0.008,1.7,,
184781565.53,T_infer,111,44.675,50.00,70,1,0.007,2.4,,
184781566.18,T_sched_monitor,304,0.358,40.00,90,1,0.009,4.8,,
184781600.49,T_sensor_check,82,4.088,150.00,70,1,0.003,9.9,,
184781600.97,T_actuate,244,4.924,50.00,70,1,0.009,9.3,,
184781609.01,T_sched_monitor,305,3.258,40.00,90,1,0.004,11.6,,
184781609.44,T_infer,112,38.296,50.00,70,1,0.009,10.9,,
184781645.60,T_capture,123,0.024,100.00,70,1,0.003,8.8,,
184781650.87,T_actuate,245,4.544,50.00,70,1,0.016,7.9,,
184781651.20,T_sched_monitor,306,5.551,40.00,90,1,0.015,8.2,,
184781664.40,T_infer,113,43.181,50.00,70,1,0.007,11.0,,
184781686.16,T_sched_monitor,307,0.118,40.00,90,1,0.009,38.1,,
184781700.88,T_actuate,246,4.556,50.00,70,1,0.009,26.2,,
184781716.87,T_infer,114,45.423,50.00,70,1,0.009,20.6,,
184781742.00,T_sched_monitor,308,16.146,40.00,90,1,0.005,6.9,,
184781745.97,T_capture,124,0.012,100.00,70,1,0.368,11.7,,
184781748.41,T_sensor_check,83,2.565,150.00,70,1,0.005,10.2,,
184781750.54,T_actuate,247,4.468,50.00,70,1,0.005,8.1,,
184781767.51,T_infer,115,45.498,50.00,70,1,0.226,7.4,,
184781768.13,T_sched_monitor,309,0.148,40.00,90,1,2.284,2.7,,
184781801.23,T_actuate,248,4.438,50.00,70,1,0.009,2.0,,
184781808.74,T_infer,116,37.618,50.00,70,1,0.008,2.3,,
184781808.94,T_sched_monitor,310,3.426,40.00,90,1,0.004,11.5,,
184781845.53,T_capture,125,0.012,100.00,70,1,0.002,4.5,,
184781858.08,T_actuate,249,11.786,50.00,70,1,0.002,4.1,,
184781858.49,T_sched_monitor,311,12.762,40.00,90,1,0.009,3.3,,
184781864.34,T_infer,117,43.424,50.00,70,1,0.008,8.7,,
184781886.03,T_sched_monitor,312,0.182,40.00,90,1,0.011,38.9,,
184781898.72,T_sensor_check,84,2.474,150.00,70,1,0.006,8.2,,
184781900.70,T_actuate,250,4.545,50.00,70,1,0.010,22.4,,
184781917.14,T_infer,118,45.854,50.00,70,1,0.010,21.8,,
184781934.36,T_sched_monitor,313,8.478,40.00,90,1,0.009,14.5,,
184781945.59,T_capture,126,0.029,100.00,70,1,0.011,14.5,,
184781958.91,T_actuate,251,12.345,50.00,70,1,0.087,6.1,,
184781964.44,T_infer,119,43.317,50.00,70,1,0.007,2.0,,
184781966.00,T_sched_monitor,314,0.200,40.00,90,1,0.007,2.9,,
184782000.38,T_actuate,252,4.068,50.00,70,1,0.010,32.7,,
184782008.69,T_sched_monitor,315,3.012,40.00,90,1,0.006,34.3,,
184782009.12,T_infer,120,37.983,50.00,70,1,0.011,34.3,,
184782045.66,T_capture,127,0.033,100.00,70,1,0.059,21.1,,
184782048.45,T_sensor_check,85,2.353,150.00,70,1,0.002,17.2,,
184782059.39,T_actuate,253,12.903,50.00,70,1,0.058,11.5,,
184782060.04,T_sched_monitor,316,14.190,40.00,90,1,0.013,2.5,,
184782064.23,T_infer,121,43.282,50.00,70,1,0.072,2.2,,
184782085.78,T_sched_monitor,317,0.203,40.00,90,1,0.012,3.4,,
184782101.41,T_actuate,254,5.119,50.00,70,1,0.010,3.0,,
184782101.72,T_infer,122,30.716,50.00,70,1,0.008,2.9,,
184782142.72,T_sched_monitor,318,16.465,40.00,90,1,0.009,18.0,,
184782145.59,T_capture,128,0.032,100.00,70,1,0.009,12.1,,
184782150.70,T_actuate,255,4.637,50.00,70,1,0.004,33.3,,
184782164.18,T_infer,123,43.253,50.00,70,1,0.012,34.4,,
184782165.63,T_sched_monitor,319,0.199,40.00,90,1,0.010,4.8,,
184782198.18,T_sensor_check,86,2.211,150.00,70,1,0.011,9.2,,
184782200.53,T_actuate,256,4.207,50.00,70,1,0.197,5.3,,
184782208.72,T_sched_monitor,320,3.071,40.00,90,1,0.005,5.7,,
184782208.91,T_infer,124,38.020,50.00,70,1,0.010,4.2,,
184782245.87,T_capture,129,0.020,100.00,70,1,0.248,5.6,,
184782250.59,T_actuate,257,4.556,50.00,70,1,0.010,11.3,,
184782251.13,T_sched_monitor,321,5.273,40.00,90,1,0.012,11.7,,
184782264.59,T_infer,125,43.751,50.00,70,1,0.008,12.7,,
184782285.78,T_sched_monitor,322,0.212,40.00,90,1,0.012,0.0,,
184782300.69,T_actuate,258,4.421,50.00,70,1,0.011,1.7,,
184782309.45,T_infer,126,38.220,50.00,70,1,0.009,1.8,,
184782342.68,T_sched_monitor,323,16.550,40.00,90,1,0.005,1.4,,
184782345.77,T_capture,130,0.021,100.00,70,1,0.008,10.8,,
184782350.63,T_sensor_check,87,4.204,150.00,70,1,0.059,8.9,,
184782358.10,T_actuate,259,11.604,50.00,70,1,0.177,14.3,,
184782365.58,T_infer,127,44.705,50.00,70,1,0.008,18.9,,
184782366.63,T_sched_monitor,324,0.444,40.00,90,1,0.012,100.0,,
184782408.21,T_actuate,260,11.839,50.00,70,1,0.011,16.9,,
184782408.90,T_infer,128,37.520,50.00,70,1,0.010,15.4,,
184782409.26,T_sched_monitor,325,3.584,40.00,90,1,0.007,15.7,,
184782445.58,T_capture,131,0.015,100.00,70,1,0.003,9.2,,
184782450.42,T_actuate,261,4.333,50.00,70,1,0.002,1.8,,
184782450.65,T_sched_monitor,326,5.098,40.00,90,1,0.010,1.9,,
184782464.44,T_infer,129,43.110,50.00,70,1,0.502,1.4,,
184782486.09,T_sched_monitor,327,0.197,40.00,90,1,0.012,14.3,,
184782498.24,T_sensor_check,88,2.291,150.00,70,1,0.010,10.0,,
184782500.50,T_actuate,262,3.874,50.00,70,1,0.196,12.9,,
184782517.59,T_infer,130,44.748,50.00,70,1,1.183,19.2,,
184782534.74,T_sched_monitor,328,8.163,40.00,90,1,0.008,9.0,,
184782545.83,T_capture,132,0.016,100.00,70,1,0.238,10.3,,
184782550.55,T_actuate,263,4.584,50.00,70,1,0.009,10.1,,
184782564.31,T_infer,131,42.161,50.00,70,1,1.159,3.2,,
184782565.72,T_sched_monitor,329,0.130,40.00,90,1,0.006,8.3,,
184782600.16,T_actuate,264,4.191,50.00,70,1,0.009,7.7,,
184782608.37,T_infer,132,37.405,50.00,70,1,0.010,50.0,,
184782608.68,T_sched_monitor,330,3.053,40.00,90,1,0.004,50.0,,
184782646.21,T_capture,133,0.016,100.00,70,1,0.409,7.7,,
184782648.40,T_sensor_check,89,2.374,150.00,70,1,0.011,8.4,,
184782650.42,T_sched_monitor,331,4.263,40.00,90,1,0.492,2.9,,
184782650.66,T_actuate,265,4.209,50.00,70,1,0.605,4.4,,
184782664.76,T_infer,133,43.917,50.00,70,1,0.008,5.2,,
184782685.59,T_sched_monitor,332,0.117,40.00,90,1,0.008,7.1,,
184782700.57,T_actuate,266,4.405,50.00,70,1,0.009,11.5,,
184782709.25,T_infer,134,37.927,50.00,70,1,0.010,7.7,,
184782742.21,T_sched_monitor,333,16.294,40.00,90,1,0.008,17.1,,
184782745.54,T_capture,134,0.021,100.00,70,1,0.007,12.7,,
184782750.80,T_actuate,267,4.600,50.00,70,1,0.003,14.3,,
184782764.13,T_infer,135,43.219,50.00,70,1,0.009,11.5,,
184782765.60,T_sched_monitor,334,0.178,40.00,90,1,0.008,6.8,,
184782798.77,T_sensor_check,90,2.578,150.00,70,1,0.002,4.8,,
184782800.86,T_actuate,268,4.521,50.00,70,1,0.010,1.9,,
184782809.11,T_infer,136,37.980,50.00,70,1,0.011,2.0,,
184782809.45,T_sched_monitor,335,3.786,40.00,90,1,0.005,2.0,,
184782845.59,T_capture,135,0.016,100.00,70,1,0.003,2.7,,
184782850.67,T_actuate,269,4.409,50.00,70,1,0.004,1.9,,
184782851.12,T_sched_monitor,336,5.353,40.00,90,1,0.012,2.0,,
184782864.26,T_infer,137,43.375,50.00,70,1,0.007,4.7,,
184782885.83,T_sched_monitor,337,0.201,40.00,90,1,0.013,14.0,,
184782900.15,T_actuate,270,4.053,50.00,70,1,0.009,11.7,,
184782909.15,T_infer,138,36.139,50.00,70,1,1.370,15.0,,
184782934.20,T_sched_monitor,338,8.191,40.00,90,1,0.008,6.5,,
184782946.37,T_capture,136,0.017,100.00,70,1,0.428,7.6,,
184782948.19,T_sensor_check,91,2.154,150.00,70,1,0.012,5.8,,
184782950.57,T_actuate,271,4.287,50.00,70,1,0.207,3.5,,
184782965.58,T_infer,139,44.687,50.00,70,1,0.009,3.3,,
184782966.65,T_sched_monitor,339,0.472,40.00,90,1,0.013,4.4,,
184783000.36,T_actuate,272,4.339,50.00,70,1,0.014,20.9,,
184783008.75,T_infer,140,37.523,50.00,70,1,0.009,18.2,,
184783009.08,T_sched_monitor,340,3.427,40.00,90,1,0.006,18.2,,
184783046.32,T_capture,137,0.016,100.00,70,1,0.380,14.2,,
184783057.77,T_actuate,273,11.527,50.00,70,1,0.011,5.2,,
184783058.40,T_sched_monitor,341,12.033,40.00,90,1,0.452,7.3,,
184783064.81,T_infer,141,43.999,50.00,70,1,0.012,6.1,,
184783085.75,T_sched_monitor,342,0.134,40.00,90,1,0.011,0.0,,
184783098.32,T_sensor_check,92,2.231,150.00,70,1,0.005,11.6,,
184783100.18,T_actuate,274,4.166,50.00,70,1,0.009,4.7,,
184783108.71,T_infer,142,37.566,50.00,70,1,0.008,5.2,,
184783141.88,T_sched_monitor,343,15.950,40.00,90,1,0.007,29.5,,
184783145.53,T_capture,138,0.019,100.00,70,1,0.006,13.1,,
184783158.58,T_actuate,275,12.611,50.00,70,1,0.004,27.1,,
184783165.60,T_infer,143,44.786,50.00,70,1,0.009,26.5,,
184783166.57,T_sched_monitor,344,0.417,40.00,90,1,0.012,13.6,,
184783200.25,T_actuate,276,4.223,50.00,70,1,0.009,8.2,,
184783208.62,T_infer,144,37.495,50.00,70,1,0.008,8.2,,
184783208.92,T_sched_monitor,345,3.303,40.00,90,1,0.005,8.2,,
184783246.07,T_capture,139,0.017,100.00,70,1,0.239,11.4,,
184783248.51,T_sensor_check,93,2.269,150.00,70,1,0.336,15.0,,
184783250.09,T_actuate,277,4.051,50.00,70,1,0.007,12.3,,
184783250.61,T_sched_monitor,346,4.812,40.00,90,1,0.012,20.4,,
184783264.73,T_infer,145,42.787,50.00,70,1,1.122,20.8,,
184783286.03,T_sched_monitor,347,0.204,40.00,90,1,0.011,0.0,,
184783300.68,T_actuate,278,4.506,50.00,70,1,0.009,11.9,,
184783308.55,T_infer,146,37.498,50.00,70,1,0.009,3.5,,
184783333.83,T_sched_monitor,348,8.117,40.00,90,1,0.011,3.6,,
184783345.86,T_capture,140,0.018,100.00,70,1,0.247,8.4,,
184783350.26,T_actuate,279,4.200,50.00,70,1,0.010,3.7,,
184783365.59,T_infer,147,44.703,50.00,70,1,0.007,5.2,,
184783367.17,T_sched_monitor,349,0.440,40.00,90,1,0.012,7.5,,
184783399.09,T_actuate,280,2.785,50.00,70,1,0.194,9.7,,
184783399.30,T_sensor_check,94,3.312,150.00,70,1,0.010,8.6,,
184783408.78,T_sched_monitor,350,2.822,40.00,90,1,0.007,12.7,,
184783409.13,T_infer,148,38.093,50.00,70,1,0.009,11.5,,
184783446.14,T_capture,141,0.016,100.00,70,1,0.244,5.8,,
184783450.07,T_sched_monitor,351,3.590,40.00,90,1,0.837,0.0,,
184783450.31,T_actuate,281,4.446,50.00,70,1,0.010,2.8,,
184783464.55,T_infer,149,43.729,50.00,70,1,0.008,0.0,,
184783485.60,T_sched_monitor,352,0.171,40.00,90,1,0.011,9.1,,
184783495.92,T_actuate,282,0.008,50.00,70,1,0.011,6.7,,
184783508.53,T_infer,150,37.544,50.00,70,1,0.009,17.6,,
184783534.16,T_sched_monitor,353,8.233,40.00,90,1,0.006,9.0,,
184783545.55,T_capture,142,0.023,100.00,70,1,0.010,7.4,,
184783552.83,T_sensor_check,95,3.914,150.00,70,1,0.002,5.6,,
184783553.02,T_actuate,283,7.233,50.00,70,1,0.002,7.2,,
184783564.41,T_infer,151,43.619,50.00,70,1,0.009,0.0,,
184783565.48,T_sched_monitor,354,0.105,40.00,90,1,0.003,0.0,,
184783595.75,T_actuate,284,0.010,50.00,70,1,0.011,37.5,,
184783607.85,T_infer,152,36.638,50.00,70,1,0.011,27.3,,
184783608.57,T_sched_monitor,355,2.551,40.00,90,1,0.010,27.3,,
184783645.80,T_capture,143,0.015,100.00,70,1,0.253,9.2,,
184783650.08,T_sched_monitor,356,4.068,40.00,90,1,0.347,8.5,,
184783650.89,T_actuate,285,4.497,50.00,70,1,0.011,7.3,,
184783664.38,T_infer,153,42.669,50.00,70,1,0.752,8.5,,
184783685.97,T_sched_monitor,357,0.212,40.00,90,1,0.013,4.2,,
184783695.96,T_actuate,286,0.008,50.00,70,1,0.011,6.7,,
184783698.78,T_sensor_check,96,2.509,150.00,70,1,0.207,8.8,,
184783709.20,T_infer,154,38.113,50.00,70,1,0.008,6.2,,
184783733.73,T_sched_monitor,358,7.797,40.00,90,1,0.010,41.2,,
184783745.56,T_capture,144,0.024,100.00,70,1,0.008,20.9,,
184783750.27,T_actuate,287,4.194,50.00,70,1,0.003,100.0,,
184783765.47,T_infer,155,44.303,50.00,70,1,0.366,38.7,,
184783765.85,T_sched_monitor,359,0.276,40.00,90,1,0.009,18.0,,
184783795.90,T_actuate,288,0.011,50.00,70,1,0.012,8.8,,
184783810.07,T_infer,156,37.573,60.00,70,1,0.008,1.0,,
184783811.06,T_sched_monitor,360,4.749,40.00,90,1,0.009,0.5,,
184783845.79,T_capture,145,0.034,100.00,70,1,0.012,6.1,,
184783849.03,T_sensor_check,97,2.728,150.00,20,1,0.076,8.1,,
184783858.61,T_sched_monitor,361,11.799,40.00,90,1,0.503,16.7,,
184783859.12,T_actuate,289,12.819,50.00,70,1,0.246,4.7,,
184783864.61,T_infer,157,33.680,60.00,70,1,0.010,15.0,,
184783885.75,T_sched_monitor,362,0.211,40.00,90,1,0.010,17.1,,
184783896.15,T_actuate,290,0.008,50.00,70,1,0.008,14.8,,
184783924.86,T_infer,158,33.660,85.00,68,1,0.009,17.1,,
184783934.09,T_sched_monitor,363,8.186,40.00,90,1,0.004,11.7,,
184783946.05,T_capture,146,0.012,100.00,70,1,0.245,15.6,,
184783949.56,T_actuate,291,3.209,50.00,70,1,0.011,16.4,,
184783983.97,T_sched_monitor,364,17.828,40.00,90,1,0.016,19.6,,
184783994.55,T_infer,159,18.672,85.00,68,1,0.014,18.8,,
184783999.96,T_sensor_check,98,3.832,150.00,20,1,0.002,16.9,,
184784005.50,T_sched_monitor,365,0.117,40.00,90,1,0.006,34.8,,
184784005.70,T_actuate,292,9.875,50.00,70,1,0.005,24.1,,
184784045.80,T_capture,147,0.013,100.00,70,1,0.009,17.2,,
184784057.29,T_sched_monitor,366,10.922,40.00,90,1,0.491,9.1,,
184784057.70,T_actuate,293,11.477,50.00,70,1,0.207,9.1,,
184784079.61,T_infer,160,18.775,110.00,66,1,0.005,8.4,,
184784086.25,T_sched_monitor,367,0.211,40.00,90,1,0.009,0.0,,
184784096.30,T_actuate,294,0.010,50.00,70,1,0.013,6.9,,
184784142.43,T_sched_monitor,368,16.276,40.00,90,1,0.012,21.7,,
184784145.69,T_capture,148,0.016,100.00,70,1,0.008,13.3,,
184784148.55,T_sensor_check,99,2.452,150.00,20,1,0.003,13.5,,
184784158.61,T_actuate,295,12.331,50.00,70,1,0.109,17.8,,
184784183.69,T_sched_monitor,369,17.889,40.00,90,1,0.010,3.6,,
184784191.18,T_infer,161,20.117,135.00,64,1,0.007,11.7,,
184784200.18,T_actuate,296,4.075,50.00,70,1,0.006,1.5,,
184784205.68,T_sched_monitor,370,0.152,40.00,90,1,0.006,4.4,,
184784245.75,T_capture,149,0.016,100.00,70,1,0.004,5.3,,
184784246.13,T_actuate,297,0.007,50.00,70,1,0.162,8.3,,
184784258.44,T_sched_monitor,371,12.284,40.00,90,1,0.014,14.0,,
184784296.46,T_sched_monitor,372,10.641,40.00,90,1,0.020,0.0,,
184784298.91,T_sensor_check,100,2.962,150.00,20,1,0.008,5.8,,
184784299.75,T_actuate,298,3.533,50.00,70,1,0.321,6.5,,
184784325.86,T_infer,162,19.670,160.00,62,1,0.005,8.8,,
184784326.44,T_sched_monitor,373,0.628,40.00,90,1,0.019,12.2,,
184784345.72,T_actuate,299,0.008,50.00,70,1,0.009,21.7,,
184784345.97,T_capture,150,0.008,100.00,70,1,0.296,11.6,,
184784374.95,T_sched_monitor,374,8.714,40.00,90,1,0.010,26.5,,
184784400.52,T_actuate,300,4.056,50.00,70,1,0.009,27.4,,
184784408.82,T_sched_monitor,375,2.744,40.00,90,1,0.005,23.3,,
184784445.55,T_capture,151,0.011,100.00,70,1,0.003,19.0,,
184784448.62,T_sensor_check,101,2.391,150.00,20,1,0.002,19.3,,
184784448.77,T_sched_monitor,376,3.307,40.00,90,1,0.011,2.6,,
184784448.95,T_actuate,301,2.991,50.00,70,1,0.168,8.6,,
